0, 0, 18775, 37546, -1, -1, -1, -1
1, 4.37006, 489, 974, -1, -1, -1, -1
2, 2.47324, 59536, 330873, -1, -1, -1, -1
3, 1.35628, 64543, 357216, 355945, 29.7394, 0, -1
7, 4.87742, 59039, 327627, 86.3269, 4.0354, -1, -1
6, 0.15191, 59039, 327627, 86.3269, 4.0354, -1, -1
7, 1.8635, 59039, 327627, 86.3269, 4.0354, -1, -1
8, 0.731187, 59039, 327274, 63.5924, 3.99898, -1, -1
9, 0.445708, 59039, 327274, 63.5924, 3.97894, -1, -1
6, 0.149555, 59039, 327274, 63.5924, 3.97894, -1, -1
7, 2.83861, 58825, 326087, 40.4851, 3.97763, -1, -1
8, 0.740304, 58825, 326060, 40.4851, 3.97484, -1, -1
9, 0.397467, 58825, 326060, 39.0236, 3.96886, -1, -1
6, 0.151289, 58825, 326060, 39.0236, 3.96886, -1, -1
7, 2.54531, 58768, 325737, 30.3753, 3.96881, -1, -1
8, 0.689985, 58768, 325716, 30.3753, 3.96755, -1, -1
9, 0.442712, 58768, 325716, 29.0735, 3.96412, -1, -1
6, 0.151978, 58768, 325716, 29.0735, 3.96412, -1, -1
7, 2.6087, 58737, 325539, 29.0735, 3.96403, -1, -1
8, 0.732097, 58737, 325532, 21.7795, 3.96338, -1, -1
9, 0.489597, 58737, 325532, 19.1104, 3.9607, -1, -1
6, 0.216345, 58737, 325532, 19.1104, 3.9607, -1, -1
7, 2.54796, 58715, 325400, 19.1104, 3.96098, -1, -1
8, 0.797358, 58715, 325403, 19.077, 3.9606, -1, -1
9, 0.54379, 58715, 325403, 19.3538, 3.95845, -1, -1
6, 0.151913, 58715, 325403, 19.3538, 3.95845, -1, -1
7, 2.38322, 58702, 325329, 19.3538, 3.9584, -1, -1
8, 0.731667, 58702, 325329, 19.3538, 3.95811, -1, -1
9, 0.477548, 58702, 325329, 18.2549, 3.95642, -1, -1
6, 0.146939, 58702, 325329, 18.2549, 3.95642, -1, -1
7, 2.63997, 58688, 325245, 18.2549, 3.95654, -1, -1
8, 0.721465, 58688, 325241, 18.2549, 3.95623, -1, -1
9, 0.473638, 58688, 325241, 18.3258, 3.95452, -1, -1
6, 0.16559, 58688, 325241, 18.3258, 3.95452, -1, -1
7, 2.47116, 58679, 325185, 18.3258, 3.95463, -1, -1
8, 0.73168, 58679, 325183, 18.3258, 3.95429, -1, -1
9, 0.505769, 58679, 325183, 18.2893, 3.95276, -1, -1
6, 0.150537, 58679, 325183, 18.2893, 3.95276, -1, -1
7, 2.94719, 58669, 325123, 18.2893, 3.95296, -1, -1
8, 0.765583, 58669, 325121, 18.2893, 3.9527, -1, -1
9, 0.430342, 58669, 325121, 18.2353, 3.95125, -1, -1
6, 0.189996, 58669, 325121, 18.2353, 3.95125, -1, -1
7, 2.60439, 58664, 325088, 18.2353, 3.9513, -1, -1
8, 0.74734, 58664, 325089, 18.1198, 3.95108, -1, -1
9, 0.514853, 58664, 325089, 20.1462, 3.94976, -1, -1
6, 0.149597, 58664, 325089, 20.1462, 3.94976, -1, -1
7, 2.68724, 58651, 325008, 20.1462, 3.94987, -1, -1
8, 0.746278, 58651, 325009, 16.1577, 3.9496, -1, -1
9, 0.426755, 58651, 325009, 16.1577, 3.94819, -1, -1
6, 0.145225, 58651, 325009, 16.1577, 3.94819, -1, -1
7, 2.47402, 58646, 324979, 16.1577, 3.94824, -1, -1
8, 0.792847, 58646, 324979, 16.1577, 3.94794, -1, -1
9, 0.472561, 58646, 324979, 16.1577, 3.94664, -1, -1
6, 0.142416, 58691, 325213, 16.1577, 3.94761, -1, -1
7, 2.53809, 58655, 325035, 16.1577, 3.94667, -1, -1
8, 0.795025, 58655, 325031, 16.1577, 3.94614, -1, -1
9, 0.405088, 58655, 325031, 16.1577, 3.9445, -1, -1
6, 0.142605, 58673, 325125, 16.1577, 3.94478, -1, -1
7, 2.49026, 58653, 325024, 16.1577, 3.94457, -1, -1
8, 0.731746, 58653, 325020, 16.1577, 3.94418, -1, -1
9, 0.414613, 58653, 325020, 16.1577, 3.9428, -1, -1
6, 0.145999, 58941, 326530, 15.2067, 3.94984, -1, -1
7, 3.01187, 58717, 325400, 15.2067, 3.94376, -1, -1
8, 0.775362, 58717, 325386, 14.0238, 3.94277, -1, -1
9, 0.409037, 58717, 325386, 12.8823, 3.94047, -1, -1
6, 0.178379, 58799, 325798, 12.8823, 3.94199, -1, -1
7, 2.51574, 58710, 325350, 12.4312, 3.94061, -1, -1
8, 0.773485, 58710, 325353, 12.4312, 3.94012, -1, -1
9, 0.41053, 58710, 325353, 9.12712, 3.93841, -1, -1
7, 2.50057, 58697, 325279, 9.12712, 3.93852, -1, -1
4, 70.8208, 58697, 325279, 9.12712, 3.93852, -1, -1
5, 0.087335, 603, 1958, 9.12712, 4.37558, -1, -1
-1, 79.1077, 603, 1958, 9.12712, 4.37558, 0, 196
