0, 0, 5102, 10212, -1, -1, -1, -1
1, 1.06835, 670, 1348, -1, -1, -1, -1
2, 2.00621, 52914, 292920, -1, -1, -1, -1
3, 0.441675, 54397, 300719, 1.73914e+07, 88.793, 0, -1
7, 3.146, 52450, 290086, 279.958, 4.06823, -1, -1
6, 0.135038, 52450, 290086, 279.958, 4.06823, -1, -1
7, 1.68295, 52450, 290086, 279.958, 4.06823, -1, -1
8, 0.61659, 52450, 289729, 159.068, 4.01947, -1, -1
9, 0.326663, 52450, 289729, 65.1899, 3.99991, -1, -1
6, 0.133504, 52450, 289729, 65.1899, 3.99991, -1, -1
7, 2.16468, 52358, 289218, 57.4908, 3.99713, -1, -1
8, 0.618559, 52358, 289189, 57.4908, 3.99459, -1, -1
9, 0.239059, 52358, 289189, 57.2797, 3.98979, -1, -1
6, 0.15788, 52358, 289189, 57.2797, 3.98979, -1, -1
7, 2.33946, 52313, 288923, 57.2797, 3.99015, -1, -1
8, 0.61828, 52313, 288909, 57.2797, 3.9889, -1, -1
9, 0.255372, 52313, 288909, 58.8485, 3.98562, -1, -1
6, 0.125503, 52313, 288909, 58.8485, 3.98562, -1, -1
7, 2.13774, 52274, 288683, 58.8485, 3.98388, -1, -1
8, 0.60669, 52274, 288672, 58.8485, 3.98306, -1, -1
9, 0.369361, 52274, 288672, 58.863, 3.98024, -1, -1
6, 0.178092, 52274, 288672, 58.863, 3.98024, -1, -1
7, 2.20934, 52259, 288584, 58.863, 3.9804, -1, -1
8, 0.61355, 52259, 288575, 58.863, 3.97981, -1, -1
9, 0.327198, 52259, 288575, 64.4479, 3.97759, -1, -1
6, 0.132122, 52259, 288575, 64.4479, 3.97759, -1, -1
7, 2.17749, 52249, 288520, 64.4479, 3.97755, -1, -1
8, 0.624538, 52249, 288516, 64.4479, 3.97712, -1, -1
9, 0.260682, 52249, 288516, 65.2472, 3.9753, -1, -1
6, 0.123543, 52249, 288516, 65.2472, 3.9753, -1, -1
7, 2.07011, 52242, 288473, 65.2472, 3.97537, -1, -1
8, 0.604235, 52242, 288472, 65.2472, 3.97513, -1, -1
9, 0.302676, 52242, 288472, 65.4013, 3.97352, -1, -1
6, 0.158468, 52243, 288476, 65.4013, 3.97354, -1, -1
7, 2.11566, 52235, 288428, 65.4013, 3.97361, -1, -1
8, 0.620301, 52235, 288425, 65.4013, 3.9733, -1, -1
9, 0.350945, 52235, 288425, 65.4037, 3.97174, -1, -1
6, 0.126035, 52235, 288425, 65.4037, 3.97174, -1, -1
7, 2.09457, 52229, 288385, 65.4037, 3.97182, -1, -1
8, 0.670985, 52229, 288384, 65.4037, 3.97149, -1, -1
9, 0.270495, 52229, 288384, 65.4326, 3.96989, -1, -1
6, 0.125714, 52329, 288893, 65.4326, 3.97391, -1, -1
7, 2.35514, 52247, 288483, 33.653, 3.96989, -1, -1
8, 0.627541, 52247, 288482, 33.653, 3.96897, -1, -1
9, 0.281401, 52247, 288482, 33.653, 3.96631, -1, -1
6, 0.123006, 52287, 288678, 33.653, 3.96697, -1, -1
7, 2.38145, 52238, 288423, 33.653, 3.96649, -1, -1
8, 0.67227, 52238, 288424, 29.2699, 3.96604, -1, -1
9, 0.28341, 52238, 288424, 30.1906, 3.96394, -1, -1
6, 0.124438, 52273, 288598, 30.1906, 3.96455, -1, -1
7, 2.14285, 52241, 288440, 30.1906, 3.96404, -1, -1
8, 0.642983, 52241, 288443, 30.1906, 3.96332, -1, -1
9, 0.283855, 52241, 288443, 44.496, 3.9612, -1, -1
6, 0.128468, 52963, 292297, 45.1041, 3.97897, -1, -1
7, 2.75006, 52450, 289662, 29.2699, 3.96252, -1, -1
8, 0.632746, 52450, 289644, 25.3761, 3.96001, -1, -1
9, 0.249279, 52450, 289644, 19.7555, 3.95453, -1, -1
6, 0.115628, 52643, 290619, 19.7555, 3.95774, -1, -1
7, 2.10343, 52450, 289655, 19.7555, 3.95488, -1, -1
8, 0.601608, 52450, 289644, 19.7555, 3.95384, -1, -1
9, 0.242588, 52450, 289644, 19.7555, 3.95064, -1, -1
6, 0.1222, 54363, 299815, 21.7229, 3.99396, -1, -1
7, 2.39165, 53036, 293045, 14.9729, 3.95363, -1, -1
8, 0.653055, 53036, 292981, 14.5857, 3.9492, -1, -1
9, 0.251463, 53036, 292981, 13.9664, 3.94091, -1, -1
6, 0.118824, 53656, 296036, 13.9664, 3.95001, -1, -1
7, 2.32624, 53019, 292905, 13.9664, 3.94239, -1, -1
8, 0.622993, 53019, 292894, 13.9664, 3.94077, -1, -1
9, 0.250156, 53019, 292894, 13.9664, 3.93575, -1, -1
6, 0.121232, 54177, 298946, 28.5036, 3.9557, -1, -1
7, 2.35197, 53324, 294598, 16.3701, 3.93954, -1, -1
8, 0.646779, 53324, 294576, 16.3701, 3.93722, -1, -1
9, 0.252368, 53324, 294576, 9.38631, 3.93077, -1, -1
7, 2.48232, 53196, 293872, 8.8493, 3.9313, -1, -1
4, 61.6885, 53196, 293872, 8.8493, 3.9313, -1, -1
5, 0.090801, 913, 2638, 8.8493, 4.10546, -1, -1
-1, 65.2955, 913, 2638, 8.8493, 4.10546, 0, 156
