0, 0, 4738, 9484, -1, -1, -1, -1
1, 1.17537, 312, 632, -1, -1, -1, -1
2, 1.76734, 47712, 263166, -1, -1, -1, -1
3, 0.378823, 48403, 266743, 1.12886e+07, 78.6198, 0, -1
7, 3.25223, 47353, 260910, 720.974, 4.02748, -1, -1
6, 0.170516, 47353, 260910, 720.974, 4.02748, -1, -1
7, 1.50541, 47353, 260910, 720.974, 4.02748, -1, -1
8, 0.534196, 47353, 260765, 28.7278, 3.99465, -1, -1
9, 0.23919, 47353, 260765, 26.2805, 3.97924, -1, -1
6, 0.184969, 47353, 260765, 26.2805, 3.97924, -1, -1
7, 2.00882, 47291, 260385, 26.2805, 3.97935, -1, -1
8, 0.535744, 47291, 260371, 26.2805, 3.97752, -1, -1
9, 0.242057, 47291, 260371, 26.1018, 3.97271, -1, -1
6, 0.118195, 47291, 260371, 26.1018, 3.97271, -1, -1
7, 2.15482, 47266, 260228, 26.1018, 3.97221, -1, -1
8, 0.599949, 47266, 260216, 26.1018, 3.97148, -1, -1
9, 0.457786, 47266, 260216, 25.4051, 3.96875, -1, -1
6, 0.124162, 47266, 260216, 25.4051, 3.96875, -1, -1
7, 1.75213, 47252, 260133, 25.4051, 3.96886, -1, -1
8, 0.585419, 47252, 260132, 25.4051, 3.96844, -1, -1
9, 0.245147, 47252, 260132, 24.5488, 3.96637, -1, -1
6, 0.11756, 47252, 260132, 24.5488, 3.96637, -1, -1
7, 1.89907, 47245, 260089, 24.5488, 3.96647, -1, -1
8, 0.542089, 47245, 260088, 14.8022, 3.96593, -1, -1
9, 0.285991, 47245, 260088, 13.9911, 3.9642, -1, -1
6, 0.116328, 47245, 260088, 13.9911, 3.9642, -1, -1
7, 1.82593, 47237, 260039, 13.9911, 3.9639, -1, -1
8, 0.553501, 47237, 260038, 13.9911, 3.96349, -1, -1
9, 0.365564, 47237, 260038, 13.9911, 3.96186, -1, -1
6, 0.117387, 47237, 260038, 13.9911, 3.96186, -1, -1
7, 1.85011, 47229, 259990, 13.9911, 3.96191, -1, -1
8, 0.592945, 47229, 259991, 13.9911, 3.96159, -1, -1
9, 0.279461, 47229, 259991, 13.9911, 3.95992, -1, -1
6, 0.117025, 47229, 259991, 13.9911, 3.95992, -1, -1
7, 2.02378, 47215, 259905, 13.9911, 3.96001, -1, -1
8, 0.566339, 47215, 259903, 13.9911, 3.95962, -1, -1
9, 0.286926, 47215, 259903, 13.9911, 3.95798, -1, -1
6, 0.117553, 47216, 259908, 13.9911, 3.95799, -1, -1
7, 2.08471, 47207, 259853, 13.9911, 3.95796, -1, -1
8, 0.559992, 47207, 259853, 13.9911, 3.9576, -1, -1
9, 0.427658, 47207, 259853, 13.9911, 3.95621, -1, -1
6, 0.139143, 47208, 259858, 13.9911, 3.95622, -1, -1
7, 2.05664, 47197, 259788, 13.9911, 3.95639, -1, -1
8, 0.589455, 47197, 259787, 13.9911, 3.95614, -1, -1
9, 0.377397, 47197, 259787, 13.9911, 3.95482, -1, -1
6, 0.217128, 47270, 260158, 13.9911, 3.95659, -1, -1
7, 2.17255, 47208, 259845, 13.9911, 3.95527, -1, -1
8, 0.563988, 47208, 259842, 13.9911, 3.95471, -1, -1
9, 0.382423, 47208, 259842, 13.9911, 3.95288, -1, -1
6, 0.11584, 47234, 259970, 13.9911, 3.95331, -1, -1
7, 2.06598, 47207, 259830, 13.9911, 3.953, -1, -1
8, 0.590758, 47207, 259827, 13.9911, 3.95257, -1, -1
9, 0.317638, 47207, 259827, 13.9911, 3.95102, -1, -1
6, 0.121876, 47756, 262759, 17.0129, 3.96606, -1, -1
7, 2.48504, 47364, 260761, 12.8116, 3.95343, -1, -1
8, 0.604929, 47364, 260764, 12.5207, 3.95186, -1, -1
9, 0.372179, 47364, 260764, 12.5207, 3.94697, -1, -1
6, 0.120134, 47515, 261505, 13.4187, 3.94946, -1, -1
7, 2.42112, 47362, 260744, 12.5207, 3.94765, -1, -1
8, 0.647477, 47362, 260733, 12.5207, 3.94659, -1, -1
9, 0.342474, 47362, 260733, 10.9905, 3.94355, -1, -1
6, 0.132891, 47456, 261186, 11.9119, 3.94541, -1, -1
7, 2.29225, 47348, 260653, 10.9905, 3.94389, -1, -1
8, 0.578252, 47348, 260652, 10.9905, 3.94333, -1, -1
9, 0.422173, 47348, 260652, 10.9224, 3.94113, -1, -1
6, 0.121684, 47744, 262691, 20.4994, 3.95383, -1, -1
7, 2.26689, 47416, 261052, 9.97077, 3.9419, -1, -1
8, 0.654576, 47416, 261026, 9.89883, 3.93993, -1, -1
9, 0.375622, 47416, 261026, 9.89883, 3.93652, -1, -1
7, 2.31663, 47392, 260892, 9.89883, 3.93657, -1, -1
4, 55.7046, 47392, 260892, 9.89883, 3.93657, -1, -1
5, 0.094278, 369, 815, 7.52925, 4.41201, -1, -1
-1, 59.1204, 369, 815, 7.52925, 4.41201, 0, 141
