0, 0, 10740, 21492, -1, -1, -1, -1
1, 2.50083, 727, 1466, -1, -1, -1, -1
2, 2.08247, 56323, 312836, -1, -1, -1, -1
3, 0.602868, 57168, 317218, 139207, 11.9263, 0, -1
7, 3.57813, 55870, 309947, 530.438, 4.09836, -1, -1
6, 0.142177, 55870, 309947, 530.438, 4.09836, -1, -1
7, 1.85131, 55870, 309947, 530.438, 4.09836, -1, -1
8, 0.689984, 55870, 309237, 44.4186, 4.02646, -1, -1
9, 0.521669, 55870, 309237, 27.507, 4.00187, -1, -1
6, 0.131614, 55870, 309237, 27.507, 4.00187, -1, -1
7, 2.46252, 55755, 308587, 27.507, 4.00056, -1, -1
8, 0.676653, 55755, 308520, 27.507, 3.99605, -1, -1
9, 0.383912, 55755, 308520, 26.7992, 3.99001, -1, -1
6, 0.187623, 55755, 308520, 26.7992, 3.99001, -1, -1
7, 2.70848, 55706, 308236, 26.7992, 3.9898, -1, -1
8, 0.750262, 55706, 308204, 23.6352, 3.98763, -1, -1
9, 0.413828, 55706, 308204, 23.9552, 3.98373, -1, -1
6, 0.221544, 55706, 308204, 23.9552, 3.98373, -1, -1
7, 2.5944, 55669, 307982, 23.9552, 3.984, -1, -1
8, 0.714585, 55669, 307978, 23.9552, 3.98327, -1, -1
9, 0.328253, 55669, 307978, 22.0978, 3.98055, -1, -1
6, 0.142462, 55669, 307978, 22.0978, 3.98055, -1, -1
7, 2.50825, 55657, 307909, 22.0978, 3.98052, -1, -1
8, 0.666247, 55657, 307904, 22.0978, 3.97998, -1, -1
9, 0.345223, 55657, 307904, 22.496, 3.97779, -1, -1
6, 0.133321, 55657, 307904, 22.496, 3.97779, -1, -1
7, 2.81366, 55626, 307739, 22.496, 3.9773, -1, -1
8, 0.682624, 55626, 307729, 22.496, 3.9766, -1, -1
9, 0.379907, 55626, 307729, 22.3105, 3.97448, -1, -1
6, 0.179349, 55626, 307729, 22.3105, 3.97448, -1, -1
7, 2.67075, 55616, 307672, 22.3105, 3.9744, -1, -1
8, 0.73442, 55616, 307668, 22.3105, 3.97395, -1, -1
9, 0.360053, 55616, 307668, 22.2342, 3.97212, -1, -1
6, 0.135958, 55616, 307668, 22.2342, 3.97212, -1, -1
7, 2.40887, 55611, 307637, 22.2342, 3.9722, -1, -1
